text,is_bot
Abdul and Mohammed Ahmed Rabbani were arrested in Pakistan in 2002. They were never charged by the US.,0
There is no evidence bird flu will start spreading between people but experts are preparing for any scenario.,0
The former journalist served as press secretary throughout Baroness Thatchers 11 years as prime minister.,0
The Emmywinning shows creator Jesse Armstrong says it feels like the right time for it to end.,0
"As prices rise, are there cheaper places than home to work or study",0
The West may come away unimpressed  but convincing them was never likely the main goal for Beijing.,0
Is Jake Paul v Tommy Fury just entertainment or proper boxing and what does Fury gain by fighting the YouTuberturnedboxer,0
"The party, with its garish outfits and garish policies, has become part of British political tradition.",0
"UFC fighter Molly McCann discusses the journey shes been on to discover and embrace her sexuality, and how MMA gave her the courage to be herself.",0
Five refugees who left Ukraine and moved to London reflect on how their lives have changed.,0
"Venus, Jupiter and the Moon were aligned and could be seen with the naked eye on Wednesday night",0
For decades people have been walking past a hidden gem at number 23 Fettes Row in Edinburgh.,0
How closely have you been paying attention to whats been going on over the past seven days,0
The BBC tracks the issues facing Nigerians as the country chooses a new president on 25 February.,0
Ryan Reynolds and Rob McElhenney are named in the squad for the clubs US debut this summer.,0
Repair firm says there is no industry standard training for fixing smartphones and other devices.,0
Many of Fridays papers reflect on the war in Ukraine on the anniversary of Russias invasion and the UKs fruit and veg shortages.,0
A crossborder romance turned tragic after Mulayam from India was arrested and Iqra deported.,0
Shrimp farming has been criticised for causing environmental damage  can tech clean it up,0
Chelsea boss Graham Potter says he and his family have received anonymous death threats following the clubs poor run of form.,0
England were heavy favourites against South Africa but lost their Womens T20 World Cup semifinal  where did it go wrong,0
South Africas Tazmin Brits takes a sensational catch to dismiss Alice Capsey for a duck at the Womens T20 World Cup.,0
"After another turbulent week for Welsh rugby, the side is ready to let off some steam against a rebuilding England.",0
Substitute Manor Solomon scores for the third consecutive game as European hopefuls Fulham fight back to claim a Premier League draw against Wolves.,0
Ceremonies are taking place across the world to mark the anniversary of Russias fullscale invasion.,0
Jeremy Bowen catches up with two Ukrainian students who chose to fight when Russias invasion began.,0
"On 24 February 2022, Vladimir Putin sent troops into Ukraine, hoping to take over the country in a matter of days.",0
"A year into Russias war, he has little to show for it but there is no sign of an end.",0
The prime minister says no agreement has been made but he is hopeful of a positive outcome.,0
A 71yearold man is the latest person to be detained in connection with the attack.,0
A deal on NI postBrexit rules is close  but can Rishi Sunak push it through,0
They reproduce a mural by the UK graffiti artist on a Ukrainian house devastated by Russian shelling.,0
She has accepted an apology from Sir Keir Starmer over the partys handling of antisemitism claims.,0
The 3.7 magnitude quake  south Wales largest in five years  is felt by people in Birmingham.,0
Beijing and Moscow both declined to accept phrasing that deplored Russias invasion of Ukraine.,0
The Prince of Wales joked about a tense drive home before the match between England and Wales.,0
"Suspected gang members are pictured in a huge new jail, part of El Salvadors war on crime.",0
England heap more misery on troubled Wales with a scrappy Six Nations victory in Cardiff.,0
The tightest presidential poll in decades has been marked by delays and scattered reports of violence.,0
The boy is accused of attempted murder after a teenager was attacked in Bournemouth.,0
Many of Sundays papers look at Rishi Sunaks negotiations with Brussels over a new Brexit deal for Northern Ireland.,0
Entertainment reporter Sophie van Brugen talks us through the items she cant live without.,0
One mans bid to learn the secrets of the endangered frog that grows to the size of a domestic cat.,0
"The comedian on her first tour, ableism and the fallout from her Question Time appearance.",0
A selection of striking images from our readers around the world.,0
"It offers a glimpse of a ship that sank with a future king on board, killing hundreds of people.",0
A lowkey British animation studio created the models for Guillermo del Toros acclaimed Pinocchio.,0
Even the most cautious officials are whispering that this time an agreement could be in sight.,0
Manchester United and Newcastle aim to secure the first piece of silverware available this season in Sundays Carabao Cup final at Wembley.,0
"Keely Hodgkinson, Dina AsherSmith  Neil Gourley break British records at the World Indoor Tour Final in Birmingham.",0
Watch highlights as England beat Wales 2010 in the Six Nations to earn their first win in Cardiff since 2017.,0
Ukraines Yaroslav Amosov produces a masterclass against Logan Storley to retain his welterweight title in Dublin at Bellator 291.,0
The Premier League title race is shaping up to be an exciting runin after Arsenal and Manchester Citys latest away victories.,0
"Orla Guerin reports from Vuhledar, an eastern Ukrainian town Russia is desperate to capture.",0
"A year into Russias war, he has little to show for it but there is no sign of an end.",0
Nearly half of nations that abstained from a UN vote condemning the war were from the continent.,0
Western leaders may be unimpressed  but convincing them was never likely the main goal for Beijing.,0
"Recharge Industries will pay 4bn for Britishvolt, the startup that collapsed in January.",0
The EUs Ursula von der Leyen will be in the UK on Monday for facetoface talks with PM Rishi Sunak.,0
"Twelve children, including a baby, were among those who died after their boat broke apart in stormy seas.",0
"Sir Keir Starmer says that without new policies, living standards will fall below those in eastern Europe.",0
Tommy Fury beats Jake Paul by split decision in arguably the most anticipated eightround contest in boxing history.,0
The Healthcare Safety Investigation Branch says rising work pressure is a risk for staff and patients.,0
The governments pilot scheme aims to get more Universal Credit claimants into employment.,0
"As rare talks were held in Jordan, a Palestinian gunman killed two Israelis in the occupied West Bank.",0
Ofgems price cap will mean the cost to the government for energy support will be less than initially thought.,0
The first two of Nigerias 36 states announce the results of Saturdays tightly contested elections.,0
"Police investigating attempted murder of Det Ch Insp John Caldwell given extension to question man, 43.",0
"Some may quit NHS contracts over threats of fines, costs and paper work, dentists warn.",0
The PMs inperson meeting with Ursula von der Leyen over a new Brexit deal for Northern Ireland dominates many of Mondays front pages.,0
"Beyonc, Doja Cat and Sam Smith are some of the artists Ukrainian Ivan Frolov has designed for.",0
An organisation is scaling up its attempts to solve the worlds marine plastic waste problem.,0
The star says the music industry has changed dramatically since he was outed while on American Idol.,0
Councils will soon be offering secondary school places to children in England and Wales.,0
The BBC gets rare access to a renowned airman and his ageing helicopter during a lowflying mission.,0
"Using AI technology, the latest weeding systems can automatically find and spray individual weeds.",0
"Alex Murdaughs trial for the killing of his wife and son has uncovered fraud, drug abuse and a suicide plot.",0
A revived postCovid party scene offers space to unwind in the socially conservative citystate.,0
Volunteers are uncovering the lives of former patients of the Somerset and Bath Pauper Lunatic Asylum.,0
"How green is the green lane, will Stormont have a say and what about online shopping",0
The deadly earthquakes in Turkey and Syria are having a devastating impact on peoples mental health.,0
"The Berlinale is showcasing films on violence, sexual freedom, and unconventional love.",0
Sophie Buchaillard lives in hope that she will one day find out what happened to her friend.,0
"British number one Cameron Norrie beats Carlos Alcaraz in a thrilling Rio Open final, just seven days after losing to the Spaniard in the final of the Argentina Open.",0
BBC Sports chief football writer Phil McNulty reflects on Manchester Uniteds first major trophy since 2017.,0
Watch highlights as France keep their Six Nations title hopes alive with a hardfought 3221 win over Scotland in Paris.,0
"Scotland put in their best performance of the season against France, according to head coach Gregor Townsend, but small margins mean their Grand Slam hopes are over.",0
Celtic manager Ange Postecoglou has his sights on a special season after his side beat Rangers for Viaplay Cup success.,0
Manchester United midfielder Bruno Fernandes says we want more and need more trophies after the 20 Carabao Cup final win over Newcastle United.,0
"Match of the Day 2 pundits Jason Mohammad, Gary Cahill and Glenn Murray analyse Tottenhams professional  disciplined 20 victory over Chelsea in the Premier League.",0
"The PM says the agreement for Northern Ireland is a breakthrough, as many Tory MPs express support.",0
What does the new Windsor Framework agreement between the UK and the EU include,0
Buckingham Palace said the Kings meeting with Ursula von der Leyen at Windsor was on government advice.,0
The shooting happened after Israeli settlers attacked Palestinian villages on Sunday night.,0
False claims that the war in Ukraine is a hoax have been shared online as the country marked the first anniversary of Russias fullscale invasion.,0
"The suspension, from 14 March, comes after a Russian missile crossed Moldovan skies.",0
The controversial influencer and his brother Tristan will remain in custody until 29 March.,0
Dissident republican group the New IRA has admitted it shot Det Ch Insp John Caldwell in Omagh.,0
The late Sir Terry Pratchett wrote for a regional newspaper under a pseudonym in the 1970s and 80s.,0
Twitters CEO accused US media of racism after multiple newspapers dropped the popular cartoon.,0
Keighley Road in Bradford remains closed following a crash involving two police cars.,0
Argentina and Paris StGermain forward Lionel Messi is named the 2022 mens player of the year at the Best Fifa Awards.,0
"The energy bill support package will continue after April, but will be less generous.",0
Each week a different cook delivers hot jacket potatoes to their neighbours in Walthamstow.,0
"Adele, Lizzo and Bassett herself all pay tribute to Ariana DeBoses viral rap at the Bafta Awards.",0
The colourful and much respected Commons Speaker fought to maintain the traditions of Parliament.,0
Residents in the occupied West Bank area tell the BBC a mob went on an hourslong rampage.,0
After Squid Game comes the hit survivalofthefittest reality show Physical 100.,0
"The story of Russias rapid advance in southern Ukraine, told by the people who managed to stop it.",0
Investigation finds more than a third of services are giving misleading information or unethical advice.,0
"Teachers in the biggest unions in England, Scotland and Wales are striking over pay.",0
"Using AI technology, the latest weeding systems can automatically find and spray individual weeds.",0
Zendaya is among the stars posing for photographers at the Screen Actors Guild Awards in Los Angeles.,0
The BBC gets rare access to a renowned airman and his ageing helicopter during a lowflying mission.,0
"Beyonc, Doja Cat and Sam Smith are some of the artists Ukrainian Ivan Frolov has designed for.",0
"England manager Sarina Wiegman is named womens coach of the year at the 2022 Best Fifa Awards, while Spains Alexia Putellas is the womens player of the year.",0
"16yearold Mia Brookes wins gold to become Great Britains first snowboard slopestyle world champion, landing the first ever Cab 1440 in a womens event in the process.",0
Twotime Olympic boxing champion Nicola Adams wants women and girls to get active as she helps launch the This Girl Can With You initiative.,0
"Watch the best moments from week three of the Six Nations, including a cheeky moment for England fullback Freddie Steward.",0
"How heavy metal and a motorhome set Great Britains Mia Brookes, 16, on the path to becoming snowboards youngest ever world champion.",0
BBC Sport football expert Chris Sutton takes on Paul Olima and Adele Nicoll from Go Hard or Go Home to make predictions for this weeks FA Cup fifthround ties and Premier League games.,0
The Brexit deal for Northern Ireland has been a source of political tension.,0
Rishi Sunak hails the breakthrough agreement in a joint speech with EU chief Ursula von der Leyen.,0
"The Irish government will hope the UK can now sell it to the DUP, writes our Dublin correspondent.",0
"The Windsor Framework goes further than many had expected, says one trade body.",0
Police say Constance Marten and Mark Gordons missing baby may have come to harm.,0
Police have been granted more time to question two men over the attack in Omagh on 22 February.,0
A doctor tells jurors he wished he had bypassed hospital management and gone to the police.,0
Rishi Sunak addresses his MPs in an attempt to win support for his new deal on Northern Ireland.,0
The supermarket giant plans to shut two of the Argos sites over the next three years.,0
"Since Sean Dilley shared the story of his retiring guide dog, some 4,500 volunteers have come forward.",0
"A drone that crashed in the Moscow region was targeting infrastructure, the regional governor said.",0
The case sparked a heated debate over whether Bryson should be held in a male or a female prison.,0
The Princess of Wales is awarded a golden trophy after winning the race at a leisure centre.,0
"Some 33,000 civil servants will join 100,000 of their colleagues taking strike action on 15 March.",0
The captain dimmed the lights and made a 360degree turn so passengers could see the display.,0
The cabinet minister says the measure could help restore an ethic of responsibility.,0
The sighting of the Arctic animal was made off Mull by a creel fisherman.,0
TikToker Pavlina has had a reeducation in Wales after mistakenly thinking it was in England.,0
The Kpop superstars are among major acts that have returned as pandemic restrictions ease.,0
"Molly Smith, 19, hopes her podcast about eating disorders can break down stigmas and misconceptions.",0
"Eli Crossley, who has muscular dystrophy, explains now new technology is helping in his daily life.",0
"Can the influencer lifestyle last forever when it clashes with your culture, community and faith",0
"Sausage producer Heck, garden centre Hillmount and Wilsons Country potato growers express their delight.",0
"Delia Barrys knitwear for Banshees of Inisherin has featured in Vogue, but she says theyre just jumpers.",0
The life of a young Mormon missionary trying to bring others into the religion.,0
"For 27yearold Amy, the prospect of getting a job closer to where she lives is near impossible.",0
Calls in the US for a ban on TikTok have reignited the global debate about its cybersecurity risks.,0
A fox and badger were filmed having a standoff over food left out in someones garden.,0
The government hopes a new type of power station will help it meet is climate change targets.,0
The euphoric contingent of Blackburns travelling fans are now dreaming of a trip to Wembley after a deserved 21 victory at Leicester took their side into the quarterfinals.,0
Phil Foden says he feels 100 fit as his double sends Manchester City past Bristol City into the FA Cup quarterfinals.,0
Watch highlights as Fulham score two spectacular goals to defeat Leeds 20 and reach the quarterfinals of the FA Cup for the first time since 2010.,0
"Even in defeat, England threw another party in honour of Test cricket in Wellington  now the Ashes countdown is on, writes Stephan Shemilt.",0
Watch highlights as Championship side Blackburn Rovers cause an FA Cup fifth round upset by stunning Premier League Leicester City.,0
Fulham score two spectacular goals to reach the quarterfinals of the FA Cup for the first time since 2010 as Leeds taste defeat under Javi Gracia for the first time.,0
"Michael Vaughan and Azeem Rafiq are due to appear at a hearing into the Yorkshire racism scandal, which starts on Wednesday.",0
What does the new Windsor Framework agreement between the UK and the EU include,0
The Brexit deal for Northern Ireland has been a source of political tension.,0
The Northern Ireland secretary hails an amazing achievement after seven years which cost me my mental health.,0
This part of the new Brexit deal aims to give NI politicians a greater say over how EU laws apply.,0
Rishi Sunak hails the breakthrough agreement in a joint speech with EU chief Ursula von der Leyen.,0
Constance Marten and Mark Gordon remain in custody on suspicion of gross negligence manslaughter.,0
The parents of a 16yearold girl who died after shocking and prolonged neglect have been jailed.,0
At least 43 people died in the headon collision between a passenger service and freight train.,0
"It was earlier reported that the home, in Windsor, had been offered to Prince Andrew.",0
"The flowers, which can be poisonous if eaten, were spotted on display alongside spring onions.",0
The journalist says the former health secretary is troubled by the publication of his messages.,0
Ministers in England came under pressure after Scotland introduced face coverings in schools.,0
At least 26 schools in five cities are affected by another wave of apparent toxic gas attacks.,0
"The 21yearold has amassed 300,000 subscribers, after a monthlong subathon to increase viewers.",0
He accepted it might be seen as special treatment but said it allowed him to get back to work sooner.,0
Deputy party chair Lee Anderson says our garden was our foodbank when he grew up in a mining town.,0
Earlier diagnoses and more special school places are part of reforms to Englands system of support.,0
"More than 50,000 people died when earthquakes shook southern Turkey and northern Syria last month.",0
"Aaron, a 33yearold DJ from east London, shares his weekly spending diary.",0
"As the governments energy support ends, we talk to those who are struggling with costs.",0
Reaction to the publication of Matt Hancocks texts and the ongoing royal rift lead the papers.,0
Passengers smashed windows to escape burning carriages after two trains collided in central Greece.,0
Campaigners say it is a scandal people who commit sexual offences can lawfully change their names.,0
The publication of Matt Hancocks messages focuses attention on what happened in care homes during the pandemic.,0
The claim Covid19 leaked from a Chinese laboratory dates from early in the pandemic. Heres what we know.,0
"Kelly Brewster, from South Yorkshire, was among those killed at the May 2017 Ariana Grande concert.",0
Canadian Pavlina has had a reeducation in Wales after mistakenly thinking it was in England.,0
The patron saint of Wales was a teetotal vegetarian who was born in a storm.,0
At least 43 people have died after two trains collided in northern Greece  heres what we know about the incident.,0
Councils are offering secondary school places to children in England and Wales on Wednesday.,0
"Arsenals loss to Manchester City felt like a defining moment in the season  but they have responded magnificently, says chief football writer Phil McNulty.",0
One of the biggest upsets in FA Cup history League Two side Grimsby stun Premier League strugglers Southampton to reach the quarterfinals.,0
"Former England bowler Tim Bresnan used a racial slur towards Azeem Rafiqs sister, a hearing into allegations of racism at Yorkshire is told.",0
Watch highlights as League Two side Grimsby reach the FA Cup quarterfinals for the first time in 84 years by beating Southampton.,0
Tottenham assistant coach Cristian Stellini says there are no regrets about starting Harry Kane on the bench in Wednesdays surprise FA Cup fifthround defeat by Championship side Sheffield United.,0
"Grimsby manager Paul Hurst and goal scorer Gavan Holohan pay tribute to the Towns 4.000 travelling supporters, and their inflatable fish, who created a raucous atmosphere as the League Two side make history.",0
Manchester United boss Erik ten Hag praises club captain Harry Maguires really high skill level as his side beat West Ham to reach the FA Cup quarterfinals,0
"The security service missed a chance that might have stopped the Manchester attack, an inquiry finds.",0
Constance Marten and Mark Gordon have been charged after a babys remains were found in woodland.,0
The app has been banned from employee phones by various governments amid security concerns.,0
Journalist Isabel Oakeshott says it was in the national interest to publish exhealth secretarys texts.,0
The BBCs Jonathan Blake examines why the former health secretarys Covid communications are in the spotlight.,0
Scotlands transport minister says an arms length company will take over the franchise on 25 June.,0
Sources in the energy industry say some firms have already priced in support for bills continuing.,0
"A coroner tells the BBC that DNA has been collected from 57 bodies, as rail workers strike over the disaster.",0
The senior civil servant led an investigation into Covid lockdown gatherings in Downing Street.,0
"The musician, who had been in hospital for the past three months, died on Thursday morning.",0
Officials suspect the victim was infected after rinsing their nasal sinuses with public tap water.,0
Kyiv denies Moscows claim that Ukrainian saboteurs fired at civilians in a Russian border village.,0
The club has since deleted the post which featured disabled TV personality Harvey Price.,0
Many people have claimed Brexit is to blame for the UK tomato shortage  what is the evidence,0
How closely have you been paying attention to whats been going on over the past seven days,0
"Despite setbacks, robotaxi services from Cruise and Waymo are making progress, but will they make money",0
Who and what radicalised Salman Abedi into indiscriminately killing so many people in his home city,0
The Duke and Duchess of Sussex no longer receive any funding from the Royal Family.,0
"US agencies cannot agree on how the pandemic started, with the scientific community bitterly divided.",0
"The Ironton yields a secret, jealously guarded until now by the deep, about the sailors demise.",0
Mental health gyms devoted to brain exercises like meditation and journaling are popping up across the US.,0
Multimillionaire investor Vivek Ramaswamy is a surprise candidate in the race  how might he fare,0
Philip Loveday follows in his grandmothers footsteps to snap Londons famous landmarks 70 years on.,0
Writer Sofia Akel is encouraging more people to read by giving out free books to those who cant afford them.,0
Articles critical of powerful African oil lobbyists are being targeted by false copyright claims.,0
Azeem Rafiq says he clearly recalls Michael Vaughan making an alleged racist comment in 2009 despite discrepancies in his evidence.,0
An own goal from Eder Militao gives disciplined Barcelona victory at Real Madrid in the first leg of their Copa del Rey semifinal.,0
"In September 1933, Hamburg teammates Asbjorn Halvorsen and Otto Harder bid each other farewell. They ended up on opposite sides of a concentration camp fence.",0
Lewis Hamilton is resigned to a difficult start to the Formula 1 season with his Mercedes team lagging behind champions Red Bull.,0
A decision to switch the expanded 48team World Cup in 2026 back to fourteam groups is set to be made later this month.,0
Keely Hodgkinson starts the defence of her 800m European title by winning her first heat at Atakoy Arena in Istanbul.,0
The exhealth secretarys pandemic text messages have been published by a newspaper  here are eight.,0
What does the row between Matt Hancock and the reporter who leaked his WhatsApp messages reveal about how journalism works,0
"The move had huge costs  socially, emotionally and academically, so could schools have been kept open",0
The journalist released WhatsApps she obtained while working on the former health secretarys book.,0
"The antilockdown, proBrexit journalist finds herself at the centre of a political row  not for the first time.",0
The then education secretary appears to question teachers work ethic in leaked pandemic texts.,0
The exhealth secretarys spokesman says leaked messages have been doctored to create a false story.,0
"The former health secretary asked if another minister could emphasise that no rules have been broken, leaked messages show.",0
Boris Johnson insists he did nothing wrong and will be vindicated by an inquiry into his conduct.,0
NHS bosses criticise pay demand for consultants to provide emergency care during junior doctors walkout.,0
A judge calls the double murder case one of the most troubling as he hands down two life sentences.,0
"The more I heard at the Arena inquiry, the more it reminded me of Hillsborough  writes Judith Moritz",0
A new version of sacred oil to be used at the Kings coronation has been consecrated in Jerusalem.,0
The US presidents doctor says all cancerous tissue was successfully removed in February.,0
The BBC understands the Energy Price Guarantee is expected to continue at current levels for three months.,0
"Constance Marten, 35, and Mark Gordon, 48, are charged with manslaughter of a baby called Victoria.",0
"The Isle of Innisfree was sailing to France when fire broke out in its engine room, Irish Ferries says.",0
The reality TV contestant shared footage of himself and Georgia Harrison on OnlyFans.,0
Argentina has broken a cooperation deal and is calling for talks over the sovereignty of the Falklands.,0
Lewis Hamilton is given permission to wear a nose stud while racing despite a ban on Formula 1 drivers wearing jewellery in their car.,0
"The phrase bills included rises up the list of renters search terms, but few landlords offer it.",0
The government will reveal how much of our money it will take in taxes and what it will spend it on.,0
"If the limited veg availability has left your meal plans looking shaky, here are some ideas for reliable, always plentiful and simple to prep vegetables to fall back on.",0
"The energy bill support package will continue after April, but will be less generous.",0
Hundreds of students have fallen ill with similar symptoms  but what is making them sick,0
Is there a minimum amount of exercise you can do to stay fit and healthy,0
Children starting Year 7 in England and Wales in September 2023 have been offered school places.,0
"A selection of powerful images from around the world, taken in the past seven days.",0
The incumbent premier Li Keqiang will give way to a Xi loyalist at an annual meeting of lawmakers.,0
Government reforms to fundamentally unfair system cant come soon enough for these home owners.,0
Hundreds of thousands are emigrating with many leaving their children behind with relatives.,0
The French president is back in Africa trying to fend off challenges from Russia and China.,0
"People have been sentenced to death for less than this double murder, the judge told the convicted killer.",0
Fernando Alonso rejects the idea that he could start the Bahrain Grand Prix from pole position despite setting the pace in Friday practice.,0
Forward Roberto Firmino will leave Liverpool after eight years when his contract expires at the end of the season.,0
"Leeds Rhinos stun champions St Helens, who have Konrad Hurrell sent off, with a late dropgoal winner from Blake Austin.",0
BBC Sport looks back at all 18 of David Beckhams goals from free kicks in the Premier League as Southamptons James WardProwse looks to equal his record.,0
"Adrianna Sulek sets a new pentathlon world record with a brilliant 800m run, only to see Nafissatou Thiam break it and win gold when she crosses the line six seconds later at the European Indoor Championships.",0
The city has seen months of intense fighting  despite its strategic value being questioned.,0
"In a conversation about grief, the Duke of Sussex says he and his mother Diana felt a disconnect from other royals.",0
The rise is below the rate of inflation but campaigners want reforms due to unreliable services.,0
"Old problems have resurfaced, and none of them were in the prime ministers carefully designed script.",0
People in England and Wales will get served for an extra two hours to mark King Charles IIIs coronation.,0
"The Met Office says snow and ice are expected on Monday and Tuesday, and could cause travel delays.",0
"The exhealth secretary said a video of the kissing did not make enjoyable viewing, texts show.",0
Hundreds living nearby are evacuated after the fire and explosion at a fuel depot in Jakarta.,0
Kylian Mbappe scores a clubrecord 201st goal for Paris StGermain in an entertaining win over Nantes in Ligue 1.,0
The Uruguayan also worked on Tokyos International Forum and Manchester Citys training ground.,0
Companies House said it could strike off the bakery after it missed a deadline to file accounts.,0
Police reveal details of an undercover operation that began off the coast of South America.,0
"As rail fares increase, we find the ways passengers can keep journeys as cheap as possible.",0
The governments plan to stop small boats crossing the Channel and Prince Harrys latest interview leads the papers.,0
"Abortion may finally be legal in Argentina, but social attitudes in some areas are making it hard for women to exercise their rights.",0
Adjusting to life in America is difficult for Afghan women who used to be journalists.,0
The Eurovision Song Contest will be broadcast live from Liverpool on 13 May.,0
Strictly Come Dancings Amy Dowden on navigating the industry while managing Crohns disease.,0
The WPL is a big money game  will it help to change the face of professional cricket worldwide,0
"MOTD pundit Danny Murphy says fourthplace is everything to Liverpool now, which is why Sundays game at Anfield is more important for his former club than it is for Manchester United.",0
Fernando Alonso says qualifying fifth ahead of both Mercedes cars in his first race for Aston Martin felt too good to be true.,0
Arsenal have won games late this season  but there has been nothing like the drama of Reiss Nelsons late stunner against Bournemouth and the scenes of jubilation that followed.,0
"Match of the Days Gary Lineker, Ian Wright and Danny Murphy discuss Reiss Nelsons unbelievable strike against Bournemouth and its importance in their Premier League season.",0
Rory McIlroy and Tyrrell Hatton both close in on the lead following impressive third rounds at the Arnold Palmer Invitational.,0
Watch Arsenal legend and Match of the Day pundit Ian Wrights reaction to Reiss Nelsons 97thminute winner for the Gunners against Bournemouth in the Premier League.,0
Tom Pidcock becomes the first British mens winner of the prestigious Strade Bianche oneday classic in Italy.,0
Current and former employees of the company say there are serious ramifications from mass layoffs.,0
"Anyone coming to the UK on a small boat will be removed to Rwanda or another country, under new laws.",0
Duke and Duchess of Sussex will not say if they plan to attend after receiving an email from the Palace.,0
"Dozens of people, including the deputy prime minister himself, have now given evidence to the inquiry.",0
"Train carriages, volleyball courts and public roads  families now find shelter wherever they can.",0
"Met Office yellow weather warnings are in force, with disruption to travel and other activities possible.",0
Kelly Pendrys symptoms were initially dismissed as normal postpregnancy periods.,0
BBC correspondent Sonja Jessup asks Bear if he had an apology for Ms Harrison ahead of his sentencing.,0
"Troops are likely engaging in handtohand combat in Ukraine, Britains defence ministry says.",0
Production of some of the chocolate is moving outside Switzerland so the Alpine peak can no longer be used.,0
Judy Thomas tells the BBC she struggled to get information from tech firms after her teenage daughter died.,0
Research into a vase in Colchester reportedly provides the only evidence of such fights staged in Britain.,0
Liverpool hit seven goals past old rivals Manchester United in a rout as Mohamed Salah becomes their leading Premier League goalscorer.,0
Heidi is one of many students who say the rising cost of living is affecting their studies.,0
The BBC goes inside a Seychelles jail to see the sharp end of a problem threatening the country.,0
The short film contender sees two brothers reunite as they try to come to terms with their mums death.,0
Its tempting to draw comparisons between the two styles  but how similar are they,0
Adjusting to life in America is difficult for Afghan women who used to be journalists.,0
BBC Sports chief football writer Phil McNulty reflects on Liverpools 70 thrashing of Manchester United.,0
Great Britains Keely Hodgkinson defends her 800m title in style before team captain Jazmin Sawyers wins a stunning long jump gold at the European Indoor Championships in Istanbul.,0
"Pundits hold nothing back in their assessment of Manchester Uniteds performance in Sundays 70 defeat at Liverpool, describing it as a disgrace and a shambles.",0
"Match of the Day 2s Troy Deeney, Micah Richards and Mark Chapman discuss how Liverpools wonderful front three dominated during their 70 win against Manchester United.",0
Arsenal have been made to wait to taste success again  but they rolled back the years with Sundays victory over Chelsea to lift the League Cup.,0
Rory McIlroy misses out on victory by one shot at the Arnold Palmer Invitational as Kurt Kitayama keeps his composure to secure victory.,0
Tributes are paid to three people who were found dead in a crashed car days after going missing.,0
The Met Police apologises for not arresting Wayne Couzens sooner before he murdered Sarah Everard.,0
"The president says the embattled eastern citys defence goes on, and that senior generals back the move.",0
Charles Bronson says he has had more porridge than Goldilocks and the Three Bears while in prison.,0
The nature presenter returns to TV screens to explore natural history in Britain and Ireland.,0
Rishi Sunak has asked to be judged on tackling Channel crossings but there are no easy solutions.,0
"Nitrous oxide, known as laughing gas, is the second mostused drug in the UK among 16 to 24yearolds.",0
"Met Office yellow weather warnings are in force, with disruption to travel and other activities possible.",0
Quietspoken centreleftist Kemal Kilicdaroglu is chosen by the opposition to run for president.,0
Irans supreme leaders says anyone found to have targeted schoolgirls must be punished severely.,0
Police are asked to examine whether Scotlands prison service has corporate responsibility over the death of Allan Marshall.,0
A former Mexican beauty queen and her partner stole 45 bottles of wine from a luxury Spanish hotel.,0
Heidi is one of many students who say the rising cost of living is affecting their studies.,0
Plans to end migrant Channel crossings and claims the exPM wants his father to be knighted lead the papers.,0
Regulations were updated after an outcry over geneedited babies but a leading expert says they dont go far enough.,0
The BBC goes inside a jail in the Seychelles  a nation where 10 of the population is addicted.,0
"Train carriages, volleyball courts and public roads  families now find shelter wherever they can.",0
Long waits for surgery mean more people are using savings or loans to pay for private treatment.,0
"There are many similarities between the two industries, famed for their melodramatic, overthetop romances.",0
"The 70yearold, who is due to face a public Parole Board hearing, was first jailed in the 1970s.",0
The government will reveal how much of our money it will take in taxes and what it will spend it on.,0
Chris Sutton believes Bruno Fernandes should not captain Manchester United again following Sundays humiliating 70 defeat by Liverpool.,0
"Ice is the glue that holds Will Gadds sport together. As the world heats up, it is falling apart.",0
"With seven months until they defend their 50over World Cup crown in India, we look at the questions England still need to answer.",0
"A superbly run club, an inspirational manager and a talismanic forward, BBC Sports chief football writer Phil McNulty assesses Brentfords European aspirations",0
Boxer Conor Benn says he felt suicidal in the aftermath of failing two drug tests last year.,0
"Euro 2022 winner Jill Scott will captain England in the Soccer Aid charity football match against a World XI, led by Usain Bolt, at Old Trafford in June.",0
The prime minister says he is confident the government would win any legal battles over its new law.,0
The government has unveiled sweeping changes to asylum rules  but admits they may never come into force.,0
The announcement follows a new pay offer to the union  but other staff are still set to walk out.,0
"The appetite suppressing drug, favoured by Hollywood celebrities, makes people feel fuller.",0
A New York Times report says US officials believe a proUkrainian group was behind last years blasts.,0
Graham Potter enjoys his finest night as Chelsea manager as they overcome a firstleg deficit against Borussia Dortmund to reach the Champions League quarterfinals.,0
Thomas Cashman is accused of shooting dead nineyearold Olivia PrattKorbel in her Liverpool home.,0
"Josh from Romford goes through all the emotions to get tickets for this years contest, but was he successful",0
"Kate Forbes, Humza Yousaf and Ash Regan clash in the first SNP leadership TV debate.",0
Snow covers Scotland and northern England as a cold snap sweeps across the country.,0
"Huge school absences when mum and dad are at home, Englands childrens commissioner says.",0
The PM says civil service chief is doing a great job amid claims he has become too political.,0
The plaintiffs said they were denied healthcare as they faced grave risks to themselves and their foetus.,0
The governments asylum plans and Gary Linekers comparison of them to 30s Germany lead the papers.,0
The failure of the secondstage engine sets back efforts to crack a market led by Elon Musks Space X.,0
"Some take precautions to avoid being targeted by criminals, like changing their cars licence plate.",0
"Male students return after the winter break, a painful reminder to women of their shrinking world.",0
